Turn,Player,Value
545,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
545,10, g:17591 i:20728 tg:1321911 h:1715 c:94 cc:17548 m:1558290 sc:35103 s:17569 l:1903 p:24392 f:5733 po:1974973000 nc:133 w:40 t:121 fa:0 fr:141 tru:14 gw:13 in:6 to:2968
545,11, g:1156 i:1501 tg:454841 h:184 c:109 cc:950 m:220720 sc:3882 s:3435 l:209 p:2045 f:480 po:132188000 nc:16 w:1 t:121 fa:0 fr:19 tru:8 gw:5 in:3 to:263
545,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
545,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
546,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
546,2, g:1696 i:2056 tg:393020 h:186 c:74 cc:821 m:146974 sc:3683 s:2505 l:204 p:2610 f:455 po:182168000 nc:14 w:4 t:121 fa:0 fr:16 tru:0 gw:5 in:3 to:220
546,3, g:16 i:24 tg:25 h:16 c:22 cc:25 m:4698 sc:43 s:492 l:28 p:14 f:4 po:6000 nc:1 w:0 t:94 fa:0 fr:0 tru:0 gw:0 in:0 to:4
546,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
546,5, g:150 i:185 tg:124421 h:49 c:63 cc:142 m:7944 sc:273 s:1253 l:26 p:212 f:40 po:2788000 nc:2 w:3 t:121 fa:0 fr:2 tru:0 gw:0 in:2 to:22
546,6, g:5037 i:5796 tg:1025418 h:168 c:88 cc:1569 m:321168 sc:10790 s:6045 l:482 p:7804 f:1392 po:676850000 nc:30 w:2 t:121 fa:0 fr:40 tru:5 gw:0 in:3 to:660
546,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
546,8, g:302 i:405 tg:440109 h:99 c:83 cc:557 m:30210 sc:908 s:2264 l:74 p:650 f:117 po:10329000 nc:5 w:31 t:121 fa:0 fr:66 tru:4 gw:2 in:2 to:175
546,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
546,10, g:16573 i:19777 tg:1356063 h:1734 c:94 cc:8902 m:1628584 sc:33407 s:17966 l:1982 p:25014 f:5904 po:2031646000 nc:137 w:40 t:121 fa:0 fr:141 tru:14 gw:13 in:6 to:2998
546,11, g:1120 i:1465 tg:457878 h:185 c:109 cc:922 m:221466 sc:3877 s:3417 l:201 p:2003 f:450 po:125029000 nc:15 w:1 t:121 fa:0 fr:19 tru:8 gw:5 in:3 to:224
546,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
546,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
547,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
547,2, g:1612 i:1972 tg:398012 h:186 c:74 cc:822 m:143594 sc:3626 s:2493 l:205 p:2602 f:472 po:175430000 nc:14 w:4 t:121 fa:0 fr:16 tru:0 gw:5 in:3 to:202
547,3, g:16 i:24 tg:41 h:16 c:22 cc:25 m:4233 sc:43 s:492 l:28 p:14 f:4 po:6000 nc:1 w:0 t:94 fa:0 fr:0 tru:0 gw:0 in:0 to:4
547,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
547,5, g:55 i:86 tg:124721 h:46 c:63 cc:135 m:8394 sc:335 s:1156 l:13 p:153 f:27 po:2787000 nc:1 w:0 t:121 fa:0 fr:2 tru:0 gw:0 in:2 to:16
547,6, g:6349 i:7100 tg:1039418 h:339 c:88 cc:1728 m:297176 sc:10808 s:6493 l:483 p:7753 f:1415 po:657328000 nc:29 w:23 t:121 fa:0 fr:470 tru:5 gw:0 in:3 to:675
547,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
547,8, g:249 i:346 tg:440573 h:58 c:83 cc:427 m:26098 sc:897 s:1713 l:56 p:674 f:121 po:10368000 nc:4 w:10 t:121 fa:0 fr:29 tru:4 gw:2 in:2 to:109
547,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
547,10, g:19084 i:22347 tg:1391948 h:2124 c:94 cc:9605 m:1631020 sc:36241 s:18435 l:2026 p:25250 f:6031 po:2103032000 nc:140 w:43 t:121 fa:0 fr:141 tru:14 gw:13 in:6 to:3052
547,11, g:1117 i:1466 tg:461284 h:179 c:109 cc:906 m:213386 sc:3879 s:3427 l:201 p:1998 f:464 po:125188000 nc:15 w:1 t:121 fa:0 fr:19 tru:8 gw:5 in:3 to:224
547,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
547,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
548,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
548,2, g:1573 i:1927 tg:402558 h:184 c:74 cc:821 m:145954 sc:3596 s:2469 l:209 p:2559 f:457 po:174290000 nc:14 w:4 t:121 fa:0 fr:16 tru:0 gw:5 in:2 to:198
548,3, g:17 i:24 tg:57 h:16 c:22 cc:21 m:3601 sc:43 s:492 l:28 p:14 f:6 po:6000 nc:1 w:0 t:94 fa:0 fr:0 tru:0 gw:0 in:0 to:4
548,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
548,5, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
548,6, g:4124 i:4732 tg:1053256 h:190 c:88 cc:1255 m:294552 sc:8370 s:4991 l:354 p:6125 f:1048 po:477167000 nc:21 w:2 t:121 fa:0 fr:34 tru:2 gw:0 in:2 to:495
548,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
548,8, g:259 i:359 tg:440869 h:98 c:83 cc:595 m:29068 sc:921 s:2273 l:74 p:713 f:133 po:10498000 nc:5 w:31 t:121 fa:0 fr:64 tru:4 gw:2 in:2 to:175
548,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
548,10, g:17971 i:21388 tg:1418838 h:2175 c:94 cc:9851 m:1607352 sc:37013 s:19533 l:2161 p:27073 f:6272 po:2147483647 nc:148 w:44 t:121 fa:0 fr:143 tru:14 gw:13 in:5 to:3094
548,11, g:1022 i:1333 tg:464167 h:154 c:109 cc:807 m:153690 sc:3569 s:3277 l:190 p:1759 f:346 po:109967000 nc:14 w:1 t:121 fa:0 fr:19 tru:8 gw:5 in:2 to:196
548,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
548,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
549,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
549,2, g:1508 i:1836 tg:407068 h:176 c:74 cc:732 m:124806 sc:3401 s:2266 l:181 p:2426 f:408 po:174498000 nc:12 w:1 t:121 fa:0 fr:16 tru:0 gw:5 in:2 to:190
549,3, g:16 i:24 tg:73 h:16 c:23 cc:25 m:2859 sc:43 s:496 l:28 p:14 f:4 po:6000 nc:1 w:0 t:94 fa:0 fr:0 tru:0 gw:0 in:0 to:4
549,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
549,5, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
549,6, g:3271 i:3803 tg:1061962 h:172 c:88 cc:1104 m:274172 sc:7240 s:4549 l:335 p:5188 f:865 po:366038000 nc:19 w:2 t:121 fa:0 fr:28 tru:2 gw:0 in:2 to:473
549,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
549,8, g:246 i:305 tg:441139 h:83 c:83 cc:440 m:18058 sc:452 s:2064 l:46 p:338 f:84 po:2321000 nc:3 w:29 t:121 fa:0 fr:45 tru:3 gw:2 in:2 to:134
549,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
549,10, g:19838 i:23373 tg:1448168 h:2243 c:94 cc:9960 m:1691654 sc:40617 s:20467 l:2236 p:27858 f:6537 po:2147483647 nc:154 w:49 t:121 fa:0 fr:145 tru:14 gw:13 in:5 to:3157
549,11, g:1017 i:1298 tg:466663 h:154 c:109 cc:779 m:157480 sc:3139 s:3089 l:164 p:1637 f:346 po:95223000 nc:12 w:1 t:121 fa:0 fr:16 tru:8 gw:5 in:2 to:192
549,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
549,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
550,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
550,2, g:1417 i:1709 tg:410975 h:177 c:74 cc:664 m:116790 sc:3182 s:2114 l:149 p:2119 f:313 po:151724000 nc:9 w:1 t:121 fa:0 fr:16 tru:0 gw:5 in:2 to:172
550,3, g:16 i:24 tg:47 h:16 c:23 cc:25 m:2624 sc:43 s:496 l:28 p:14 f:4 po:6000 nc:1 w:0 t:94 fa:0 fr:0 tru:0 gw:0 in:0 to:4
550,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
550,5, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
550,6, g:3147 i:3646 tg:1070959 h:169 c:88 cc:1108 m:246634 sc:6747 s:4393 l:328 p:4955 f:846 po:344650000 nc:18 w:2 t:121 fa:0 fr:26 tru:3 gw:0 in:2 to:524
550,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
550,8, g:54 i:69 tg:441617 h:39 c:83 cc:115 m:4186 sc:31 s:1399 l:12 p:40 f:38 po:469000 nc:1 w:7 t:121 fa:0 fr:10 tru:0 gw:2 in:2 to:28
550,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
550,10, g:25977 i:29622 tg:1482102 h:3002 c:94 cc:11105 m:1695556 sc:41871 s:21589 l:2332 p:28621 f:6971 po:2147483647 nc:160 w:71 t:121 fa:0 fr:1789 tru:14 gw:13 in:5 to:3199
550,11, g:939 i:1189 tg:469375 h:153 c:109 cc:710 m:145644 sc:2943 s:2863 l:132 p:1445 f:287 po:88935000 nc:10 w:0 t:121 fa:0 fr:14 tru:8 gw:5 in:2 to:183
550,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
550,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
551,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
551,2, g:1266 i:1564 tg:415172 h:170 c:74 cc:681 m:93522 sc:3180 s:2134 l:169 p:2127 f:314 po:140990000 nc:11 w:1 t:121 fa:0 fr:16 tru:0 gw:5 in:2 to:172
551,3, g:17 i:24 tg:63 h:16 c:23 cc:25 m:1229 sc:43 s:496 l:28 p:14 f:4 po:6000 nc:1 w:0 t:94 fa:0 fr:0 tru:0 gw:0 in:0 to:4
551,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
551,5, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
551,6, g:2835 i:3290 tg:1079487 h:157 c:88 cc:1026 m:212228 sc:6157 s:4116 l:294 p:4523 f:763 po:317313000 nc:16 w:2 t:121 fa:0 fr:24 tru:2 gw:0 in:2 to:502
551,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
551,8, g:0 i:0 tg:441679 h:26 c:83 cc:13 m:432 sc:0 s:1156 l:0 p:0 f:0 po:0 nc:0 w:0 t:121 fa:0 fr:0 tru:0 gw:0 in:2 to:0
551,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
551,10, g:25341 i:29077 tg:1517451 h:3071 c:94 cc:11872 m:1790044 sc:41857 s:22371 l:2393 p:30377 f:7299 po:2147483647 nc:163 w:78 t:121 fa:0 fr:2255 tru:14 gw:15 in:5 to:3306
551,11, g:779 i:1013 tg:471298 h:141 c:109 cc:613 m:141296 sc:2635 s:2766 l:113 p:1408 f:285 po:82058000 nc:8 w:0 t:121 fa:0 fr:12 tru:8 gw:5 in:2 to:156
551,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
551,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
552,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
552,2, g:1104 i:1355 tg:418696 h:157 c:74 cc:564 m:85184 sc:2681 s:1949 l:148 p:1775 f:279 po:122913000 nc:9 w:1 t:121 fa:0 fr:14 tru:0 gw:5 in:2 to:160
552,3, g:15 i:21 tg:77 h:16 c:23 cc:21 m:1238 sc:43 s:496 l:28 p:12 f:4 po:6000 nc:1 w:0 t:94 fa:0 fr:0 tru:0 gw:0 in:0 to:4
552,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
552,5, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
552,6, g:2392 i:2796 tg:1086555 h:145 c:88 cc:961 m:190764 sc:5154 s:3772 l:254 p:3924 f:631 po:244175000 nc:14 w:2 t:121 fa:0 fr:22 tru:2 gw:0 in:2 to:496
552,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
552,8, g:0 i:0 tg:441679 h:26 c:83 cc:13 m:0 sc:0 s:1156 l:0 p:0 f:0 po:0 nc:0 w:0 t:121 fa:0 fr:0 tru:0 gw:0 in:2 to:0
552,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
552,10, g:29058 i:32896 tg:1566807 h:3189 c:95 cc:12661 m:1781402 sc:45162 s:22957 l:2448 p:30512 f:7478 po:2147483647 nc:167 w:78 t:121 fa:0 fr:2360 tru:14 gw:15 in:5 to:3341
552,11, g:782 i:999 tg:473491 h:136 c:109 cc:589 m:116518 sc:2535 s:2686 l:103 p:1319 f:278 po:79706000 nc:7 w:0 t:121 fa:0 fr:12 tru:8 gw:5 in:2 to:161
552,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
552,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
553,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
553,2, g:1182 i:1413 tg:421854 h:148 c:74 cc:535 m:67144 sc:2527 s:1890 l:122 p:1820 f:297 po:122117000 nc:8 w:1 t:121 fa:0 fr:12 tru:0 gw:5 in:2 to:156
553,3, g:9 i:15 tg:86 h:19 c:23 cc:20 m:1244 sc:43 s:496 l:28 p:12 f:4 po:6000 nc:1 w:0 t:94 fa:0 fr:0 tru:0 gw:0 in:0 to:0
553,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
553,5, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
553,6, g:1646 i:1908 tg:1093271 h:119 c:88 cc:490 m:136122 sc:3612 s:3086 l:144 p:2340 f:369 po:189636000 nc:8 w:0 t:121 fa:0 fr:16 tru:2 gw:0 in:2 to:212
553,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
553,8, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
553,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
553,10, g:31752 i:35728 tg:1613765 h:3277 c:95 cc:12946 m:1776168 sc:47006 s:23833 l:2573 p:33078 f:7746 po:2147483647 nc:173 w:80 t:121 fa:0 fr:2418 tru:14 gw:15 in:4 to:3429
553,11, g:686 i:870 tg:475070 h:122 c:109 cc:540 m:95974 sc:2135 s:2565 l:82 p:1081 f:253 po:67705000 nc:6 w:0 t:121 fa:0 fr:10 tru:8 gw:5 in:2 to:160
553,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
553,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
554,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
554,2, g:1168 i:1390 tg:425347 h:152 c:74 cc:536 m:47472 sc:2539 s:1863 l:113 p:1821 f:281 po:123977000 nc:7 w:1 t:121 fa:0 fr:12 tru:0 gw:5 in:2 to:114
554,3, g:9 i:15 tg:95 h:19 c:23 cc:20 m:1250 sc:43 s:496 l:28 p:12 f:4 po:6000 nc:1 w:0 t:94 fa:0 fr:0 tru:0 gw:0 in:0 to:0
554,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
554,5, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
554,6, g:939 i:1109 tg:1097990 h:85 c:88 cc:288 m:113200 sc:2331 s:2551 l:98 p:1428 f:231 po:110708000 nc:5 w:0 t:121 fa:0 fr:10 tru:1 gw:0 in:2 to:83
554,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
554,8, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
554,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
554,10, g:32265 i:36318 tg:1664651 h:3358 c:95 cc:13096 m:1818520 sc:48350 s:24465 l:2617 p:33966 f:8025 po:2147483647 nc:176 w:80 t:121 fa:0 fr:2475 tru:14 gw:15 in:4 to:3515
554,11, g:570 i:734 tg:476321 h:104 c:109 cc:497 m:67176 sc:1745 s:2505 l:83 p:896 f:194 po:47002000 nc:6 w:0 t:121 fa:0 fr:8 tru:7 gw:5 in:2 to:126
554,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
554,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
555,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
555,2, g:671 i:802 tg:428858 h:111 c:74 cc:264 m:33880 sc:1413 s:1380 l:58 p:971 f:145 po:73625000 nc:4 w:0 t:121 fa:0 fr:6 tru:0 gw:1 in:2 to:52
555,3, g:9 i:15 tg:104 h:19 c:23 cc:17 m:1744 sc:48 s:501 l:28 p:12 f:8 po:21000 nc:1 w:0 t:94 fa:0 fr:0 tru:0 gw:0 in:0 to:0
555,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
555,5, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
555,6, g:572 i:706 tg:1100430 h:72 c:88 cc:233 m:96706 sc:1855 s:2352 l:82 p:1067 f:169 po:79517000 nc:4 w:0 t:121 fa:0 fr:8 tru:0 gw:0 in:2 to:40
555,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
555,8, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
555,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
555,10, g:33612 i:37777 tg:1718885 h:3435 c:95 cc:13347 m:1804218 sc:50139 s:25353 l:2674 p:34901 f:8337 po:2147483647 nc:180 w:81 t:121 fa:0 fr:2519 tru:14 gw:15 in:4 to:3636
555,11, g:214 i:281 tg:476911 h:67 c:109 cc:233 m:26358 sc:621 s:1988 l:32 p:332 f:69 po:8843000 nc:2 w:0 t:121 fa:0 fr:4 tru:3 gw:1 in:2 to:40
555,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
555,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
556,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
556,2, g:291 i:351 tg:430820 h:70 c:74 cc:118 m:14240 sc:482 s:1015 l:41 p:446 f:74 po:20238000 nc:2 w:0 t:121 fa:0 fr:2 tru:0 gw:1 in:2 to:14
556,3, g:9 i:15 tg:113 h:19 c:23 cc:23 m:1260 sc:48 s:501 l:28 p:12 f:4 po:21000 nc:1 w:0 t:94 fa:0 fr:0 tru:0 gw:0 in:0 to:0
556,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
556,5, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
556,6, g:230 i:300 tg:1102296 h:54 c:88 cc:157 m:69292 sc:759 s:1973 l:45 p:526 f:83 po:27872000 nc:2 w:0 t:121 fa:0 fr:4 tru:0 gw:0 in:2 to:26
556,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
556,8, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
556,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
556,10, g:32862 i:37168 tg:1773093 h:3497 c:95 cc:13678 m:1922204 sc:49135 s:26238 l:2715 p:36042 f:8567 po:2147483647 nc:183 w:81 t:121 fa:0 fr:2599 tru:14 gw:15 in:4 to:3797
556,11, g:209 i:270 tg:477516 h:68 c:109 cc:248 m:17816 sc:723 s:1992 l:33 p:306 f:61 po:9431000 nc:2 w:0 t:121 fa:0 fr:4 tru:3 gw:1 in:2 to:43
556,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
556,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
557,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
